24-02 06:37:59,0.000,0.0,0.0
24-02 06:38:00,1.0,0.0,0.0
24-02 06:38:01,3.0,2866.0,11902.0
24-02 06:38:02,1.0,0.0,0.0
24-02 06:38:03,3.0,180.0,0.0
24-02 06:38:04,1.0,0.0,0.0
24-02 06:38:05,3.0,180.0,0.0
24-02 06:38:06,1.0,0.0,0.0
24-02 06:38:07,3.0,180.0,0.0
24-02 06:38:08,1.0,0.0,0.0
24-02 06:38:09,3.0,180.0,0.0
24-02 06:38:10,2.0,0.0,0.0
24-02 06:38:11,3.0,860.0,0.0
24-02 06:38:12,2.0,0.0,0.0
24-02 06:38:13,3.0,770.0,0.0
24-02 06:38:14,1.0,0.0,0.0
24-02 06:38:15,3.0,863.0,641.0
24-02 06:38:16,1.0,0.0,0.0
24-02 06:38:17,3.0,770.0,0.0
24-02 06:38:18,2.0,0.0,0.0
24-02 06:38:19,3.0,240.0,0.0
24-02 06:38:20,1.0,0.0,0.0
24-02 06:38:21,3.0,240.0,0.0
24-02 06:38:22,1.0,0.0,0.0
24-02 06:38:23,3.0,180.0,0.0
24-02 06:38:24,2.0,0.0,0.0
24-02 06:38:25,3.0,300.0,0.0
24-02 06:38:26,2.0,0.0,0.0
24-02 06:38:27,3.0,420.0,0.0
24-02 06:38:28,2.0,0.0,0.0
24-02 06:38:29,3.0,540.0,0.0
24-02 06:38:30,2.0,0.0,0.0
24-02 06:38:31,3.0,360.0,0.0
24-02 06:38:32,1.0,0.0,0.0
24-02 06:38:33,3.0,644.0,50730.0
24-02 06:38:34,2.0,0.0,0.0
24-02 06:38:35,3.0,180.0,0.0
24-02 06:38:36,1.0,0.0,0.0
24-02 06:38:37,4.0,360.0,0.0
24-02 06:38:38,1.0,0.0,0.0
24-02 06:38:39,0.0,2124.0,2550.0
24-02 06:38:40,0.0,0.0,0.0
24-02 06:38:41,0.0,300.0,0.0
24-02 06:38:42,0.0,0.0,0.0
